,Name,State,Latitude,Longitude,Elevation,Mean temp winter,Mean temp spring,Mean temp summer,Mean temp autumn,Min temp winter,Max temp winter,Min temp spring,Max temp spring,Min temp summer,Max temp summer,Min temp autumn,Max temp autumn,Mean dew point winter,Mean dew point spring,Mean dew point summer,Mean dew point autumn,Mean sea level pressure winter,Mean sea level pressure spring,Mean sea level pressure summer,Mean sea level pressure autumn,Mean clouds clear percentage winter,Mean clouds clear percentage spring,Mean clouds clear percentage summer,Mean clouds clear percentage autumn,Mean clouds few percentage winter,Mean clouds few percentage spring,Mean clouds few percentage summer,Mean clouds few percentage autumn,Mean clouds scattered percentage winter,Mean clouds scattered percentage spring,Mean clouds scattered percentage summer,Mean clouds scattered percentage autumn,Mean clouds broken percentage winter,Mean clouds broken percentage spring,Mean clouds broken percentage summer,Mean clouds broken percentage autumn,Mean clouds overcast percentage winter,Mean clouds overcast percentage spring,Mean clouds overcast percentage summer,Mean clouds overcast percentage autumn,Heat index mean winter,Heat index mean summer,Heat index mean autumn,Wind chill mean winter,Wind chill mean spring,Wind chill mean summer,Wind chill mean autumn,Average wind speed winter,Average wind speed spring,Average wind speed summer,Average wind speed autumn,Percentage calm winter,Percentage calm spring,Percentage calm summer,Percentage calm autumn,Mean wind vector direction winter,Mean wind vector direction spring,Mean wind vector direction summer,Mean wind vector direction autumn,Mean wind vector magnitude winter,Mean wind vector magnitude spring,Mean wind vector magnitude summer,Mean wind vector magnitude autumn,Prevailing wind direction winter,Prevailing wind direction spring,Prevailing wind direction summer,Prevailing wind direction autumn,Prevailing wind percentage winter,Prevailing wind percentage spring,Prevailing wind percentage summer,Prevailing wind percentage autumn,Secondary wind direction winter,Secondary wind direction spring,Secondary wind direction summer,Secondary wind direction autumn,Secondary wind percentage winter,Secondary wind percentage spring,Secondary wind percentage summer,Secondary wind percentage autumn
703,GLASGOW INTL AP, MT,48.2138,-106.6213,696.5,18.66024609559868,50.97043911272068,68.70588501584427,34.493448759943846,9.9,42.2,26.5,75.8,46.7,86.7,13.6,68.4,11.796876478939897,34.79556360344047,47.508103214124034,24.301403837154893,1019.0774254614292,1013.7805794477138,1013.2411498415572,1017.0628451099672,-5853.784619025083,-2130.0372114078764,66.69515617926663,-5746.074403369209,-5874.161429247515,-2170.595563603441,-6.607967406066093,-5771.457182966776,-5875.819167061051,-2172.073743775464,-9.329877772747851,-5772.399251286851,-5875.213251301467,-2172.032910819375,-10.281982797645991,-5771.959522695367,-5866.357785139612,-2163.2269805341784,-8.504028972385695,-5765.218905007019,18.66024609559868,68.70588501584427,34.493448759943846,8.687458589682915,47.77166138524219,68.44033499320959,28.093776321946653,9.734973970657832,11.560706201901311,10.2233589859665,9.913242863827795,8.131377188831047,4.514757808963332,5.004074241738343,7.175760411792232,188.0132513014671,133.882752376641,148.94794024445451,186.7009826860084,1.9761003312825367,3.0100950656405616,3.071072883657764,1.8815629386991108,8.0,3.0,3.0,8.0,5.330336015144344,6.022634676324128,5.828429153463105,5.840430510060833,27.0,21.2,25.4,24.5,26.230572645527683,26.70955183340878,29.82172928927116,25.36073935423491
704,MINOT AFB, ND,48.4167,-101.35,497.1,14.736583057264554,48.75622453598913,65.90787686736078,32.389190453907354,5.6,37.1,22.8,73.9,46.5,80.8,11.5,66.2,9.353667770941788,36.19470348574016,53.53811679492984,24.45540477304633,1018.933838144818,1014.2889090086012,1013.5501584427342,1016.4435189518016,-9203.957217226693,-6438.544907197826,-445.3498415572657,-8383.15652784277,-9208.06535731188,-6454.671706654594,-506.4142598460842,-8393.027281235378,-9208.23961192617,-6455.848257129924,-509.5033952014486,-8393.140430510062,-9208.217132039752,-6456.852965142599,-512.4475780896333,-8393.456106691623,-9207.285754850922,-6455.136306020824,-511.5431416930738,-8391.70280767431,14.736583057264554,65.95310095065639,32.389190453907354,2.9174633222905824,45.19171570846537,65.59723856948845,25.03116518483856,11.30217699952674,11.323856948845632,9.190357627885922,10.996116050538136,8.179129200189305,4.728383884110457,8.23535536441829,7.5697239120262045,289.5338381448178,224.272974196469,246.62743322770484,286.2540945250351,5.059867486985329,1.5578542326844729,2.011407876867361,4.762049602246139,8.0,8.0,8.0,8.0,6.676289635589209,5.022634676324128,5.584880036215482,6.88582124473561,27.0,18.1,18.6,25.6,27.949739706578328,20.47976459936623,21.662516976007243,26.58465138043987
705,HAVRE CITY CO AP, MT,48.5428,-109.7633,787.9,21.23937529578798,50.12498868266184,67.00819375282933,35.392232101076274,12.5,43.3,26.9,73.9,44.4,86.9,17.2,68.3,13.31348793185045,34.59366229062924,45.09189678587596,24.395601310248008,1018.6766209181258,1013.7292440018108,1013.4148483476688,1016.9466073935424,-5732.798012304779,-4552.673653236759,-47.59624264373019,-5820.55039775386,-5756.970042593469,-4581.081892258941,-120.40760525124487,-5846.837997192326,-5757.455040227165,-4582.274603893165,-122.54572204617476,-5847.2986897519895,-5756.963984855655,-4581.648166591217,-123.34028972385693,-5846.853345811886,-5748.4488405111215,-4574.816523313716,-121.07750113173384,-5840.63940102948,21.23937529578798,67.00819375282933,35.392232101076274,11.911878845243727,47.19769126301494,66.64843820733364,29.314880673841834,10.56687174633223,10.412132186509734,8.754730647351742,10.33205428170332,10.19834358731661,8.856858306926211,11.474875509280215,10.153018249883011,242.2446758163748,231.72838388411049,219.10004526935265,243.2751520823585,4.927401798390914,2.513897691263016,2.695789950203712,5.413897987833411,6.0,6.0,6.0,6.0,6.065309985802177,5.285649615210502,5.600724309642372,6.615348619560131,38.8,23.2,22.3,47.2,39.16038807382868,27.31824354911725,27.120009053870533,39.59606925596631
706,FT CARSON, CO,38.6803,-104.7639,1780.6,33.667392333175584,54.92906292440018,69.81394296061566,43.876743097800656,21.0,56.1,32.6,82.2,50.9,85.6,23.9,74.7,14.370231897775676,31.05676776822091,46.856496152105024,22.3801123069724,971.2619498343588,1012.0292892711636,1014.0281122679946,1017.627187646233,-5762.084145764316,-4177.553915799005,-3663.055590765052,-577.7985961628451,-5787.70255560814,-4206.560706201902,-3693.6622000905386,-643.6211043518952,-5789.778750591576,-4208.380172023541,-3695.713942960616,-645.8083294337856,-5789.717699952674,-4210.040153915798,-3698.137256677229,-646.3317267197004,-5789.310459062944,-4210.390267089181,-3699.7791308284295,-644.8451567618157,33.667392333175584,69.81394296061566,43.876743097800656,28.02271651680076,52.84463558171117,69.72725215029425,40.08867571361722,8.55683861807856,10.231869624264371,8.224762335898596,8.528778661675245,11.72967345007099,7.989633318243548,9.731733816206429,10.124988301357044,268.78088026502604,258.53055681303755,236.37301946582164,266.47028544688817,3.0192143871273074,3.5021729289271164,3.560344047080127,3.711371080954609,8.0,1.0,1.0,8.0,4.046379555134879,5.052512449071978,4.405160706201901,3.818437061300889,24.3,25.5,23.3,29.5,27.00629436819688,27.433091896785875,29.59447713897692,30.065652784277024
707,WOLF POINT INTL AP, MT,48.0944,-105.5744,605.3,17.76786559394226,50.984427342689,68.17541874151199,33.54131960692559,8.3,43.5,25.3,76.9,44.2,87.0,11.1,69.8,10.781921438712727,35.34848347668628,49.047894975101855,23.80065512400561,1019.6442025556082,1014.0472612041648,1013.513535536442,1017.448385587272,-7450.468480832938,-4180.538841104572,-50.03979176097783,-7152.262049602246,-7466.015948887837,-4214.141421457673,-124.6976459936623,-7171.434113242864,-7466.283151916707,-4215.259212313264,-126.96206428248075,-7171.800561534862,-7466.32200662565,-4215.813128112268,-128.39918515165232,-7171.919840898457,-7462.1330809275905,-4209.851199637846,-127.55160706201902,-7168.77440336921,17.76786559394226,68.17541874151199,33.54131960692559,9.482300047326076,48.48098687188773,67.98347668628338,28.383949461862425,7.629342167534311,9.208193752829334,7.4161158895427794,7.601918577445016,17.57837198296261,12.72571299230421,17.13363512901766,18.11338324754329,278.26265972550874,143.62426437301946,143.73924852874603,291.54375292466074,2.373024136299101,2.5117247623358985,2.020733363512902,2.7197941038839497,7.0,3.0,3.0,7.0,4.678182678655939,4.613852421910367,4.539157990040742,5.084698175011699,22.7,20.0,18.4,24.0,24.408707998106955,22.32222725215029,22.28822996831145,23.71520823584464
708,GILLETTE CAMPBELL AP, WY,44.3394,-105.5419,1327.1,27.60028395646001,49.6974649162517,68.46822091444093,38.9089845577913,19.7,49.3,31.3,76.9,48.3,87.3,21.6,70.2,16.404637955513486,35.74232684472612,45.423313716613855,24.311464670098268,1017.2317084713678,1012.6767315527388,1013.1503395201448,1016.640056153486,-9941.801183151916,-8795.673019465821,-613.7291534631055,-9136.343940102948,-9942.176194983436,-8803.034857401539,-687.1614305115437,-9142.340056153487,-9942.184051112165,-8803.34581258488,-689.2346763241285,-9142.43299017314,-9942.187127307145,-8803.398777727478,-690.4231326392033,-9142.412306972392,-9942.155513487933,-8802.640063377094,-689.1400633770936,-9141.63242863828,27.60028395646001,68.46822091444093,38.9089845577913,18.924467581637483,46.43703033046627,68.17768220914441,33.25732335049134,11.63771888310459,10.960660932548665,9.10076957899502,10.845765091249415,8.618551822053952,8.721186057039384,12.070212765957448,9.830837622835752,254.8707998106957,243.480307831598,184.24038026256224,251.0987365465606,6.186654046379556,3.249977365323676,3.02154821186057,5.164248947122134,6.0,5.0,5.0,6.0,6.603407477520114,5.54051607062019,5.150294250792213,6.100140383715489,27.6,23.7,24.0,28.8,27.88111689540937,25.024264373019463,27.48315980081485,27.538839494618625
709,VERNAL MUNICIPAL AP, UT,40.4422,-109.5144,1603.2,23.921391386654047,54.74282480760525,71.26799456767768,38.52597098736547,8.7,52.7,31.6,83.9,47.1,89.4,14.5,73.0,14.115002366303834,28.59325486645541,40.87849705749208,23.850070191857743,1023.1557027922386,1011.882480760525,1013.30837483024,1020.4122133832476,-2930.6440605773782,-1.324807605251245,86.07781801720235,-1962.2602714085165,-2969.1351632749647,-62.144861928474434,7.1047080126754185,-2012.733364529715,-2972.3344533838144,-66.8505658669081,2.951199637845179,-2018.565138043987,-2973.225556081401,-67.733589859665,2.0382978723404253,-2018.734768366869,-2966.994983435873,-64.7909008601177,1.8299683114531464,-2014.540711277492,23.921391386654047,71.26799456767768,38.52597098736547,20.44666351159489,53.4322770484382,71.1935264825713,36.0799719232569,3.364221486038808,6.522498868266184,5.26545948392938,3.996069255966307,41.413203975390445,18.29769126301494,19.93897691263016,32.662002807674305,227.257927117842,251.7084653689452,252.04617473970123,235.28544688816092,1.5379081874112637,2.8044816659121774,2.892032593933907,2.0005147402901264,7.0,7.0,7.0,7.0,6.341221012778041,6.16025350837483,6.529651425984609,6.388394946186242,22.0,25.4,28.3,19.6,22.564505442498813,25.06455409687641,30.325033952014486,29.24894712213383
710,CUSTER CO AP, SD,43.7331,-103.6114,1690.1,26.309323237103644,46.1921231326392,63.98727931190584,36.5459054749649,18.3,43.7,28.3,70.6,46.1,78.6,20.1,64.6,12.331519167061051,31.721140787686736,45.58718877320055,20.527795975666823,1015.885896829153,1012.7317790855592,1014.3144861928472,1016.0089377632196,-7834.824325603407,-9456.41588954278,-2417.211317338162,-6986.290921853065,-7849.502650260294,-9460.000769578995,-2470.5584427342687,-7007.808001871783,-7849.827543776621,-9460.097419646898,-2472.382028066999,-7008.208984557791,-7849.836772361571,-9460.142779538251,-2473.0516070620192,-7008.224145999064,-7847.580123047799,-9459.69950203712,-2471.4940244454506,-7005.197051941976,26.309323237103644,63.98727931190584,36.5459054749649,19.583861807856128,43.30434585785424,63.72897238569488,32.11576977070659,7.391008045433034,7.143413309189678,6.077048438207334,6.721572297613477,13.050780880265028,12.65400633770937,14.71561792666365,14.242489471221338,282.3880738286796,242.39384336803985,204.2530556813037,282.1048198408985,5.1582584003786085,2.1444545043005885,2.155817111815301,4.211651848385587,7.0,7.0,8.0,7.0,7.777567439659252,5.124490719782707,4.832956088727931,7.330837622835751,34.9,22.0,20.0,23.6,34.7870326549929,21.62756903576279,25.036306020823904,31.90781469349556
711,HETTINGER MUNI AP, ND,46.0139,-102.6547,824.5,19.92825366777094,49.0755092802173,66.95233137166139,34.56036499766027,11.2,42.3,25.2,75.7,45.6,84.7,14.4,69.0,12.550591575958354,36.17243096423721,51.30918967858759,24.00004679457184,1018.9869853289164,1014.1463105477592,1014.1678134902672,1017.3840898455778,-8875.141031708472,-5506.871480307832,-253.39646899049345,-6158.413664014975,-8881.513629910081,-5531.88220914441,-323.0738343141693,-6183.253111839028,-8881.567723615712,-5533.235355364418,-325.88990493435944,-6184.2314459522695,-8881.732418362519,-5533.62802172929,-327.7337709370756,-6184.262377164248,-8879.959725508754,-5529.1904934359445,-325.37446808510634,-6179.822180627048,19.92825366777094,66.95233137166139,34.56036499766027,10.199384761003312,45.86428248076052,66.68804889090086,28.483247543284985,10.482252721249408,11.156315074694431,8.95427795382526,9.986476368741226,12.213298627543775,10.52390221819828,13.141059302851968,14.027655591951332,290.6829152863228,174.16930737890448,138.77455862381169,291.8699110903135,5.236015144344534,2.167904028972385,1.605160706201901,4.597239120262049,8.0,8.0,4.0,8.0,6.878371982962612,5.349479402444545,5.951109099139883,6.686476368741226,29.8,21.3,22.8,27.4,28.220823473734026,21.2403349932096,22.69348121321865,28.23720168460458
712,PINE RIDGE AP, SD,43.0206,-102.5183,999.1,26.974917179365832,53.128746038931645,71.07387958352196,39.19443144595227,15.6,52.0,31.3,81.1,47.9,89.7,18.3,74.5,16.444675816374826,38.17876867360796,52.43481213218651,25.90687880205896,1018.7176053005204,1013.1517881394296,1013.5390674513352,1017.7160973327092,-4913.3967818267865,-5964.755454956993,82.80009053870529,-1931.4233504913432,-4947.787458589683,-5990.267949298325,5.92829334540516,-1990.1136172204024,-4948.20979649787,-5990.991127206881,4.029062924400181,-1991.0361254094528,-4948.035494557501,-5991.30973291082,2.685875961973744,-1991.052784277024,-4941.140558447704,-5987.928021729289,4.5582163875056585,-1982.561862423959,26.974917179365832,71.07387958352196,39.19443144595227,20.723473734027447,51.06880941602535,70.97709370755999,35.519419747309314,7.552910553715097,9.353961068356725,8.225441376188321,7.28034627983154,18.34278277330809,12.85735626980534,15.189814395654144,21.27936359382312,256.3577851396119,186.07424173834315,162.6156631960163,238.64529714553112,2.8217699952673923,2.194884563150747,2.959121774558624,2.550959288722508,7.0,5.0,5.0,7.0,5.507335541883577,4.2919873245812585,4.072430964237212,5.232569021993449,22.3,15.1,22.3,18.8,21.950544249881684,18.981620642824808,22.11806247170665,20.748900327562
713,MCCOOK MUNI AP, NE,40.2064,-100.5914,771.1,31.163322290582105,58.15767315527388,74.15373472159348,43.43696771174544,17.6,56.9,32.8,86.3,52.8,91.5,20.2,78.8,19.126407950780884,42.533001358080575,58.50013580805794,29.38853532990173,1019.280880265026,1012.7326392032594,1013.8540063377094,1018.0249415067852,-724.8086606720302,-2271.2230873698504,-521.2095065640561,-252.5430510060833,-791.6953147184098,-2321.7321412403808,-591.5936170212766,-329.135704258306,-792.2840037860861,-2323.06699864192,-593.7075599818922,-330.01478708469824,-792.4065309985804,-2323.49162516976,-594.7917157084654,-330.19288722508185,-781.752484619025,-2316.817564508828,-592.1497962879131,-322.47800655124007,31.163322290582105,74.45178813942961,43.43696771174544,23.741315664931378,56.21548211860571,74.07256677229515,39.06602714085167,10.236109796497871,11.528248076052511,8.7077863286555,9.69611605053814,6.304827259820161,5.361656858306927,8.062381167949297,7.242489471221338,281.36488405111214,174.02218198279763,133.3481213218651,268.5128685072532,3.720444865120681,2.520914440923495,3.149162516976007,3.0216190921853063,7.0,5.0,5.0,7.0,5.692380501656412,4.193300135808058,4.07559981892259,5.381843706130089,23.8,16.2,14.6,19.2,25.19044013251301,19.06699864191942,23.02408329560887,24.18441740758072
714,MEEKER AP, CO,40.0489,-107.8853,1947.7,24.4660198769522,49.69153463105478,65.46306020823903,36.81740758072064,9.9,49.1,27.7,79.6,41.0,84.3,15.7,71.1,14.269947941315664,28.07885921231326,39.70796740606609,22.396490407112776,1021.545338381448,1012.5006337709372,1014.4730194658216,1019.954422087038,-7631.638097491717,-4304.679628791308,-87.67953825260301,-3729.241506785213,-7645.82541410317,-4340.820552286102,-159.93626075147122,-3772.679223210108,-7646.0422148603875,-4342.392756903576,-162.68578542326847,-3773.294852597098,-7646.00908660672,-4342.634042553192,-164.3913082842915,-3773.4231633130553,-7642.612304779934,-4340.051697600724,-164.37926663648713,-3768.8492746841366,24.4660198769522,65.46306020823903,36.81740758072064,20.883767155702788,48.01670439112721,65.22648257129923,34.439447824052415,4.055229531471841,6.617292892711634,5.483748302399277,4.464482919981282,42.98343587316612,24.0793571751924,24.70411951109099,38.60687880205896,167.1774727875059,150.3014938886374,136.16070620190132,147.17454375292465,1.3772361571225744,3.5631507469443187,3.143549117247624,2.1267664950865703,2.0,2.0,2.0,2.0,4.156649313771888,4.272974196468991,3.990493435943866,4.466541881141787,17.4,26.3,34.3,23.8,21.316658778987225,27.599366229062923,28.69076505205976,24.70561534861956
715,MOBRIDGE MUNI AP, SD,45.5464,-100.4078,522.7,20.03771888310459,52.57188773200543,70.37768220914441,37.50584932147871,10.9,44.0,27.7,79.3,51.4,86.5,16.0,71.0,12.56280170373876,38.70760525124491,56.205749207786326,27.210949929808137,1018.2717936583056,1012.8642824807606,1012.757537347216,1016.1052409920449,-8670.18835778514,-3787.342417383431,39.45636034404709,-6411.816050538137,-8678.114339801232,-3824.978723404255,-33.65848800362154,-6436.855825924192,-8678.212446758163,-3826.407378904481,-36.40285196921685,-6437.1671034160045,-8678.27330809276,-3826.409551833408,-38.00715255771842,-6437.22709405709,-8675.681874112635,-3820.18392937981,-35.485966500679034,-6432.772437997192,20.03771888310459,70.49135355364417,37.50584932147871,10.426597255087554,49.79913988229968,70.23992756903576,31.735751052877863,9.839185991481305,11.305341783612494,9.8389316432775,10.359522695367335,11.1159488878372,7.468809416025352,8.155590765052061,9.316097332709406,239.19782300047325,91.04255319148936,116.3064735174287,250.2096396817969,2.555844770468528,2.6571751923947486,2.804074241738343,2.488067384183435,8.0,4.0,4.0,8.0,4.83151916706105,3.890900860117701,4.246265278406519,4.711745437529246,29.5,22.7,24.2,27.2,29.170279223852344,24.749569941149844,25.979130828429152,28.95320542817033
716,TORRINGTON MUNI AP, WY,42.0647,-104.1528,1281.7,30.65929957406531,53.3338614757809,70.64463558171119,40.7962096396818,18.6,54.1,31.1,82.5,46.7,90.0,21.0,74.7,16.59190724088973,35.865006790402894,49.5755092802173,24.861300889096867,1017.59829626124,1012.080986871888,1012.7524671797194,1017.0386991109032,-6022.452200662565,-7773.937347215936,-1461.5929832503396,-5891.869677117455,-6050.632938949361,-7788.342372114077,-1530.2936170212763,-5921.755030416472,-6050.975343114055,-7788.926799456768,-1531.952512449072,-5922.197005147403,-6050.960766682442,-7789.157582616569,-1532.6315980081486,-5922.281375760412,-6047.512541410317,-7787.929062924401,-1531.2692621095518,-5919.143706130089,30.65929957406531,70.64463558171119,40.7962096396818,23.69408424041647,50.86844726120416,70.50855590765053,36.46527842770238,9.99294841457643,10.367722951561792,8.269307378904482,8.8548900327562,9.516942735447232,7.571616115889541,9.526346763241284,12.092606457650913,295.7662091812589,153.0887279311906,116.01856043458578,271.7884885353299,4.83260766682442,2.6078768673607966,3.067768220914441,3.5599906410856343,7.0,4.0,4.0,8.0,7.07950780880265,4.7320054323223175,4.867813490267089,6.4567150210575575,29.4,21.5,29.6,22.8,27.32077614765736,22.886736079674066,30.370348574015395,24.855311183902664
717,BUFFALO JOHNSON CO AP, WY,44.3814,-106.7211,1513.9,28.58674869853289,49.45020371208692,68.5805794477139,39.58834815161441,21.6,47.2,32.1,73.6,50.2,84.5,23.6,68.4,14.159962139138663,33.36468990493436,42.56079674060661,21.842817033224147,1016.3061523899668,1012.4904481665912,1013.3934812132188,1016.1119326158166,-4608.529200189304,-7305.857039384336,83.77827071072885,-3050.195039775386,-4643.836488405112,-7321.485830692621,6.335808057944771,-3098.7576977070667,-4644.685423568387,-7322.304028972387,3.66029877772748,-3099.6774918109504,-4644.600141978231,-7322.419601629697,2.5330013580805795,-3099.715769770707,-4639.605726455276,-7320.423947487551,3.696287913082843,-3093.5325222274214,28.58674869853289,68.5805794477139,39.58834815161441,21.490014197823,46.11788139429606,68.31086464463559,34.750163781001405,9.009843823946994,10.702670891806246,8.652059755545496,9.013570425830604,12.421769995267391,7.277365323675871,7.88338614757809,11.205615348619562,301.4623757690487,277.143503847895,237.6029877772748,280.7281235376696,3.994841457643161,4.582480760525125,3.6240832956088727,3.704726251754797,8.0,1.0,1.0,8.0,4.935163274964506,5.286555002263468,5.894069714803078,5.425830603649977,20.1,25.1,24.1,21.9,24.19185991481305,30.277138976912635,29.53259393390675,24.0629386991109
